soc_code,Title,total_weight_impact,ability_base,n_abil,abil_base_impact,aioe,rank
33-9021.00,Private Detectives and Investigators,6.183398952879581,9.681665714285714,52,0.6386709823863997,0.5321105587145836,327
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,5.357756619296934,8.59868,52,0.6230905928929712,0.34764428089062444,372
33-9032.00,Security Guards,5.104454001495886,9.309057142857142,52,0.5483320086194275,-0.5374708044636829,571
33-9091.00,Crossing Guards and Flaggers,3.623450142109199,6.563594285714285,52,0.5520527297056839,-0.4934187883127192,565
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",5.055177501869858,9.27254,52,0.5451772116237685,-0.5748224803845502,583
33-9093.00,Transportation Security Screeners,6.081479177262528,11.235251428571429,52,0.5412855436236368,-0.6208984472795819,593
33-9099.02,Retail Loss Prevention Specialists,5.5207189080029915,9.443945714285714,52,0.5845775775322261,-0.10833614208725242,480
35-1011.00,Chefs and Head Cooks,6.737865280478683,11.926197142857143,52,0.5649634330012846,-0.34056064686295057,528
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,5.443569842931937,9.329022857142856,52,0.5835091119713588,-0.1209863948347465,484
35-2011.00,"Cooks, Fast Food",3.399593836948392,6.151854285714285,52,0.5526128674476022,-0.4867869563958104,564
35-2012.00,"Cooks, Institution and Cafeteria",4.7160382049364244,8.76218,52,0.5382265834457206,-0.657115449317298,600
35-2013.00,"Cooks, Private Household",4.563570830216904,8.561051428571428,52,0.5330619572014907,-0.7182627896984126,615
35-2014.00,"Cooks, Restaurant",4.3860532834704555,8.541057142857142,52,0.5135258095232974,-0.9495638394401722,676
35-2015.00,"Cooks, Short Order",3.9922447120418845,7.692162857142857,52,0.5190015846238526,-0.8847326071127284,661
35-2021.00,Food Preparation Workers,3.1543372326103216,6.1383085714285714,52,0.513877266987282,-0.9454027078958018,672
35-3011.00,Bartenders,5.274441615557217,9.57477142857143,52,0.5508686713729909,-0.5074376184228675,568
35-3023.00,Fast Food and Counter Workers,3.080939222139117,5.460162857142857,52,0.5642577525153311,-0.3489156531759671,532
35-3023.01,Baristas,4.840979326851159,8.927622857142858,52,0.5422472929597338,-0.6095116767303401,590
35-3031.00,Waiters and Waitresses,4.186704128646222,7.676488571428571,52,0.5453931299043268,-0.5722660846317017,582
35-3041.00,"Food Servers, Nonrestaurant",3.549064727000748,6.500677142857143,52,0.5459530828877439,-0.565636440189825,577
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,3.268351742707554,6.908002857142857,52,0.473125418488802,-1.4278901200449743,830
35-9021.00,Dishwashers,2.862457636499626,6.2792514285714285,52,0.45585969427423517,-1.6323101623770022,867
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.84339684367988,6.4526457142857145,52,0.5956311587308851,0.022534333339664443,447
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,4.640066925953628,8.292860000000001,52,0.5595255347315193,-0.4049434309667776,547
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",5.907405280478684,11.015917142857143,52,0.5362608672405564,-0.6803888310114984,606
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.4725226925953625,7.076017142857143,52,0.49074537589280526,-1.2192760825650972,772
37-2012.00,Maids and Housekeeping Cleaners,3.1127012715033655,6.26932,52,0.49649743058311996,-1.1511737980227414,747
37-2021.00,Pest Control Workers,6.006878384442782,11.462445714285714,52,0.52404857865162,-0.8249779903944054,643
37-3011.00,Landscaping and Groundskeeping Workers,3.8375052804786836,8.637948571428572,52,0.4442611864085253,-1.769632375997003,881
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",4.800356514584891,9.484322857142857,52,0.506135924186684,-1.037057457116797,708
37-3013.00,Tree Trimmers and Pruners,5.730702557965595,12.714057142857143,52,0.450737517817839,-1.6929549123473058,877
39-1013.00,First-Line Supervisors of Gambling Services Workers,5.871001555721765,9.936765714285714,52,0.5908362665008039,-0.03423548763452665,458
39-1022.00,First-Line Supervisors of Personal Service Workers,5.1266125056095735,8.00536,52,0.6403974968782883,0.5525518770822747,324
39-2011.00,Animal Trainers,5.633982049364248,10.759731428571428,52,0.5236173492587142,-0.8300835932441404,645
39-2021.00,Animal Caretakers,3.9659867614061333,7.332805714285714,52,0.540855290039886,-0.625992496895505,594
39-3011.00,Gambling Dealers,4.5585822587883325,7.744237142857143,52,0.5886418732660992,-0.06021632413792654,466
39-3012.00,Gambling and Sports Book Writers and Runners,4.570816499626028,7.404237142857143,52,0.6173244334881263,0.279375001537885,386
39-3021.00,Motion Picture Projectionists,4.583854540014959,8.569734285714285,52,0.5348887593465094,-0.6966341011374146,610
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",3.571653851907255,6.19516,52,0.5765232620153886,-0.20369637710816865,503
39-3091.00,Amusement and Recreation Attendants,3.830277427075542,6.6589857142857145,52,0.5752043316234089,-0.21931204449697253,508
39-3092.00,Costume Attendants,4.305519700822737,7.678502857142857,52,0.5607238521527106,-0.3907557783132936,545
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",2.8753688107703814,4.713931428571429,52,0.6099725577980609,0.19233140457628095,414
39-4011.00,Embalmers,5.014628960359013,9.504322857142856,52,0.5276155951068445,-0.7827457824826839,632
39-4021.00,Funeral Attendants,3.618014016454749,6.400094285714285,52,0.565306361896973,-0.3365004905380649,527
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",5.75186626776365,10.058408571428572,52,0.571846552754093,-0.25906695370767546,514
39-5011.00,Barbers,3.8633184592370977,7.16036,52,0.5395424893772237,-0.641535590466322,597
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",5.067886058339566,9.501822857142857,52,0.5333593495199562,-0.7147417702743537,614
39-5091.00,"Makeup Artists, Theatrical and Performance",5.5825969334330585,10.298462857142857,52,0.5420806008501603,-0.6114852521026776,591
39-5092.00,Manicurists and Pedicurists,3.1106373522812265,5.369948571428571,52,0.5792676244297255,-0.17120410085370064,492
39-5093.00,Shampooers,3.1145675243081525,5.733748571428571,52,0.5431991803456694,-0.5982416681682841,587
39-5094.00,Skincare Specialists,4.5994902318623785,7.8659,52,0.5847379488504022,-0.10643740264006771,479
39-6011.00,Baggage Porters and Bellhops,4.6232939416604335,9.10432,52,0.5078132075388864,-1.0171990179572772,698
39-6012.00,Concierges,4.659829513836948,6.611111428571428,52,0.7048481279106007,1.3156244571965598,83
39-7011.00,Tour Guides and Escorts,4.114834375467464,6.092525714285714,52,0.6753905635258999,0.966857357497461,222
39-7012.00,Travel Guides,5.70365516828721,9.125371428571428,52,0.6250326589917353,0.3706376537249952,366
39-9011.00,Childcare Workers,4.853576424831712,8.228645714285713,52,0.5898390322487017,-0.04604238698588358,462
39-9011.01,Nannies,5.624930441286462,10.028522857142857,52,0.5608932164202111,-0.3887505655401874,543
39-9031.00,Exercise Trainers and Group Fitness Instructors,4.9144362303664915,10.053217142857143,52,0.48884214481114846,-1.2418096625901778,781
39-9032.00,Recreation Workers,5.160895527299925,8.68322,52,0.5943527317400601,0.0073982118347017635,450
39-9041.00,Residential Advisors,4.993698429319371,7.719751428571429,52,0.6468729564059909,0.6292190179633674,299
41-1011.00,First-Line Supervisors of Retail Sales Workers,5.440459431563201,9.018342857142857,52,0.603265978877057,0.11292789216652957,425
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,5.703762213911743,8.241077142857142,52,0.6921136782289937,1.1648530959354484,150
41-2011.00,Cashiers,3.932557262528048,6.748768571428571,52,0.5827073814883548,-0.13047859899820052,486
41-2012.00,Gambling Change Persons and Booth Cashiers,4.561317307404638,7.903054285714286,52,0.5771587974094728,-0.19617186376904142,498
41-2021.00,Counter and Rental Clerks,4.802546925953627,8.027462857142858,52,0.5982646088085363,0.053713446921158335,438
41-2022.00,Parts Salespersons,5.6492660433807025,9.760737142857144,52,0.5787745290851117,-0.17704217459836413,494
41-2031.00,Retail Salespersons,4.654035961106956,7.547397142857143,52,0.6166411907330908,0.27128564998959764,390
41-3011.00,Advertising Sales Agents,5.665266881077038,8.305651428571428,52,0.6820978378154094,1.0462691028233415,190
41-3021.00,Insurance Sales Agents,5.076837935676888,7.168734285714286,52,0.7081916741974817,1.355210857686304,67
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",5.6434434554973825,8.053665714285714,52,0.7007297863737947,1.266864756136273,109
41-3041.00,Travel Agents,5.078444592370979,7.302074285714285,52,0.6954797217424101,1.2047058555968995,128
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",5.753243305908751,8.294448571428571,52,0.6936257734753617,1.182755766592716,142
41-4011.07,Solar Sales Representatives and Assessors,5.084862528047868,7.566705714285714,52,0.6720047957525029,0.9267710696034215,232
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",5.02441856394914,7.624557142857142,52,0.6589784127536021,0.7725433215532181,267
41-9011.00,Demonstrators and Product Promoters,5.15453827973074,8.386071428571428,52,0.6146547073483273,0.24776639226494224,402
41-9012.00,Models,2.540281181750187,4.750662857142857,52,0.5347214184923159,-0.6986153574156334,611
41-9021.00,Real Estate Brokers,4.562770875093493,6.504897142857143,52,0.7014362832936955,1.2752294287372472,101
41-9022.00,Real Estate Sales Agents,5.504870456245325,8.520485714285714,52,0.6460747240049574,0.6197682298480103,303
41-9031.00,Sales Engineers,6.809077172774869,9.958145714285715,52,0.6837695860391692,1.0660620080280436,176
41-9041.00,Telemarketers,3.481119835452506,4.712111428571428,52,0.7387600841408536,1.7171299742545412,6
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",3.788487569184742,5.295431428571429,52,0.7154256683872835,1.4408587795534504,42
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,5.691977232610322,8.332074285714285,52,0.6831404806807199,1.0586136240270405,181
43-2011.00,"Switchboard Operators, Including Answering Service",4.3040575467464475,6.256374285714285,52,0.68794757957085,1.1155279675206993,167
43-2021.00,Telephone Operators,4.0882916978309645,5.88832,52,0.6943052853498051,1.1908009458399111,137
43-3011.00,Bill and Account Collectors,4.504288212415856,6.483111428571428,52,0.6947726044882108,1.1963338384581579,133
43-3021.00,Billing and Posting Clerks,4.399156574420344,6.567251428571428,52,0.6698626696826941,0.901409057768354,237
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",4.7618570381451,7.258074285714286,52,0.6560771977103668,0.7381939658828589,276
43-3041.00,Gambling Cage Workers,4.683793672400897,7.584631428571429,52,0.6175374131901744,0.28189660556488627,385
43-3051.00,Payroll and Timekeeping Clerks,4.534796394913987,6.6920399999999995,52,0.6776403600268359,0.9934941489951371,209
43-3061.00,Procurement Clerks,4.5517918175018695,6.514397142857143,52,0.6987280200582772,1.243164553939618,118
43-3071.00,Tellers,5.163578130142109,8.288948571428572,52,0.6229472997263613,0.3459477406922371,374
43-4011.00,Brokerage Clerks,5.216371398653703,7.740517142857143,52,0.673904766617216,0.9492660498178385,226
43-4021.00,Correspondence Clerks,4.6300011817501865,6.646182857142857,52,0.6966406554364032,1.2184508981981543,127
43-4031.00,"Court, Municipal, and License Clerks",4.557368257292445,6.827871428571428,52,0.6674654473167149,0.8730267963906745,249
43-4041.00,"Credit Authorizers, Checkers, and Clerks",4.1366899925205685,5.998034285714286,52,0.6896742825183675,1.135971517136103,158
43-4051.00,Customer Service Representatives,4.753133178758414,6.965288571428571,52,0.6824029083670188,1.0498810298007004,189
43-4061.00,"Eligibility Interviewers, Government Programs",5.153622602842184,7.276594285714285,52,0.7082465230966624,1.3558602491715976,66
43-4071.00,File Clerks,4.8220111892296185,7.937005714285714,52,0.607535305228588,0.16347519980699865,419
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",4.543646282722513,7.024,52,0.6468744707748452,0.6292369475527353,298
43-4111.00,"Interviewers, Except Eligibility and Loan",4.828290890052356,6.83952,52,0.7059400206523785,1.3285520794452654,77
43-4121.00,"Library Assistants, Clerical",4.359035272999252,7.149554285714285,52,0.6096932897913869,0.18902497056651527,416
43-4131.00,Loan Interviewers and Clerks,5.723964816753926,8.23452,52,0.6951182117177354,1.200425705304384,130
43-4141.00,New Accounts Clerks,4.569534151084517,6.659091428571428,52,0.6862098531157752,1.094953903491102,170
43-4151.00,Order Clerks,5.019018324607329,7.462688571428571,52,0.6725482748701312,0.9332056693254777,230
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",4.625550501121914,6.489322857142858,52,0.7127940161014686,1.409700951188766,47
43-4171.00,Receptionists and Information Clerks,4.386124622288706,6.448997142857142,52,0.6801250683056578,1.0229122125079886,202
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,5.305959192221391,8.52718,52,0.6222407867807871,0.33758287835298123,376
43-5011.00,Cargo and Freight Agents,4.70356095736724,7.315611428571429,52,0.6429484402352598,0.5827541403953168,311
43-5011.01,Freight Forwarders,5.344978563949139,8.240305714285714,52,0.6486383817875685,0.650121027444769,293
43-5021.00,Couriers and Messengers,4.936208496634255,9.73432,52,0.5070933045794935,-1.025722413304336,702
43-5031.00,Public Safety Telecommunicators,6.382668541510845,9.766217142857142,52,0.6535456306313062,0.7082211108182961,281
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",5.367586118175018,7.7994514285714285,52,0.6882004673446838,1.1185220689432591,164
43-5041.00,"Meter Readers, Utilities",4.728258833208676,9.491822857142857,52,0.49814023126764645,-1.1317236214010935,741
43-5051.00,Postal Service Clerks,4.893094854151085,8.70998,52,0.5617802628882138,-0.37824825041652677,541
43-5052.00,Postal Service Mail Carriers,4.237252116679132,8.419642857142858,52,0.5032579396267898,-1.0711317721153035,725
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",4.101947599102468,8.206662857142858,52,0.49983137732193345,-1.1117010527725895,733
43-5061.00,"Production, Planning, and Expediting Clerks",4.991008616305161,7.7547371428571426,52,0.6436077102758226,0.5905596635187778,309
43-5071.00,"Shipping, Receiving, and Inventory Clerks",4.629036619296933,8.852288571428572,52,0.522919760460306,-0.8383427968505921,647
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",5.061020059835452,9.105125714285714,52,0.555842963474391,-0.4485437666907645,559
43-6011.00,Executive Secretaries and Executive Administrative Assistants,5.566440194465221,8.177268571428572,52,0.6807212146503783,1.0299703734926886,198
43-6012.00,Legal Secretaries and Administrative Assistants,4.715076200448766,6.979251428571429,52,0.6755848028552666,0.9691570821680419,217
43-6013.00,Medical Secretaries and Administrative Assistants,4.248066148092745,6.171697142857143,52,0.6883140973644947,1.1198674080191802,163
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",4.635404532535527,6.6849485714285715,52,0.6934091538635342,1.180191067326735,143
43-9021.00,Data Entry Keyers,4.439710276738968,7.389662857142857,52,0.6008001126123824,0.08373291140895311,435
43-9022.00,Word Processors and Typists,4.090314465220643,6.498057142857142,52,0.6294672969622679,0.4231421922197465,355
43-9031.00,Desktop Publishers,5.846693358264772,9.576882857142857,52,0.6105006655588413,0.19858401289279268,413
43-9041.00,Insurance Claims and Policy Processing Clerks,4.467428960359013,6.6421657142857145,52,0.6725861944020214,0.9336546231149546,229
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",4.287196110695587,8.163071428571428,52,0.5251939969176362,-0.8114166449496909,641
43-9061.00,"Office Clerks, General",4.391027210172027,6.612837142857143,52,0.6640156282867173,0.832182164367944,255
43-9071.00,"Office Machine Operators, Except Computer",4.410967718773374,8.219774285714285,52,0.536628813085476,-0.676032482893132,603
43-9081.00,Proofreaders and Copy Markers,3.891381570680628,5.48868,52,0.7089831381462626,1.3645815097309806,64
43-9111.00,Statistical Assistants,5.873330306656694,8.777551428571428,52,0.6691308338608727,0.8927443815684053,240
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",6.301845998504113,11.897054285714285,52,0.5296980115549467,-0.758090711361207,628
45-2011.00,Agricultural Inspectors,6.081135946148093,10.388805714285715,52,0.5853546705359869,-0.09913563692739996,475
45-2021.00,Animal Breeders,4.260645355272999,8.4287,52,0.5054925854844756,-1.0446743588525669,714
45-2041.00,"Graders and Sorters, Agricultural Products",2.6612825430067315,5.347374285714285,52,0.4976802446981221,-1.1371696990081364,743
45-2091.00,Agricultural Equipment Operators,5.055189364248317,10.533594285714285,52,0.47991115160987274,-1.3475494500200929,809
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",5.136248616305161,11.822388571428572,52,0.43445100668726505,-1.8857814195577067,889
45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",5.2678320867614055,10.68882,52,0.49283569998946614,-1.1945273876932907,760
45-3031.00,Fishing and Hunting Workers,5.688407374719521,12.421854285714286,52,0.4579354453756116,-1.6077340065933876,862
45-4011.00,Forest and Conservation Workers,5.314802528047868,10.819551428571428,52,0.4912220772862128,-1.213632107379979,767
45-4021.00,Fallers,5.419858234854151,12.525437142857141,52,0.4327081101472713,-1.9064166955564557,891
45-4022.00,Logging Equipment Operators,5.284816993268511,11.243185714285714,52,0.4700462242257161,-1.4643466864644412,837
45-4023.00,Log Graders and Scalers,5.40616842183994,10.280308571428572,52,0.5258760847767713,-0.803340966958674,637
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,5.980208511593118,10.807,52,0.5533643482551234,-0.47788969054260144,563
47-1011.03,Solar Energy Installation Managers,6.302892939416604,11.451737142857143,52,0.5503874967430546,-0.5131345551396997,570
47-2011.00,Boilermakers,5.776810411368736,11.716234285714286,52,0.4930603358122033,-1.191867779337304,758
47-2021.00,Brickmasons and Blockmasons,5.15528913986537,11.494522857142856,52,0.44849962055291415,-1.7194508211169306,879
47-2022.00,Stonemasons,5.364641795063575,11.849231428571429,52,0.452741751851356,-1.6692254932460104,871
47-2031.00,Carpenters,6.247993896783844,12.869122857142857,52,0.4855027002338366,-1.2813475002954506,788
47-2041.00,Carpet Installers,4.831218863126402,10.390071428571428,52,0.4649841819028443,-1.5242794696520092,852
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",4.160944936424832,8.384814285714285,52,0.4962477157680266,-1.1541303327407726,751
47-2043.00,Floor Sanders and Finishers,4.138867135377711,9.317997142857143,52,0.44417991033088317,-1.7705946558889851,882
47-2044.00,Tile and Stone Setters,4.972724218399401,10.449702857142857,52,0.47587230817767356,-1.3953679217576422,825
47-2051.00,Cement Masons and Concrete Finishers,4.784012116679132,10.812537142857142,52,0.44245046777383723,-1.7910706415081616,885
47-2053.00,Terrazzo Workers and Finishers,4.525335811518325,10.242465714285714,52,0.4418209382147696,-1.7985240478938203,886
47-2061.00,Construction Laborers,4.992707479431563,10.928125714285715,52,0.456867683440435,-1.6203759286626152,864
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4.8306888855646966,10.340997142857143,52,0.4671395629290361,-1.4987605238412076,847
47-2072.00,Pile Driver Operators,5.095342722513089,11.040485714285714,52,0.4615143621733985,-1.5653609028524418,856
47-2073.00,Operating Engineers and Other Construction Equipment Operators,5.615871234106208,11.674931428571428,52,0.4810196332599256,-1.3344254209893902,805
47-2081.00,Drywall and Ceiling Tile Installers,4.75826846671653,10.3895,52,0.4579882060461552,-1.6071093389934679,861
47-2082.00,Tapers,3.5515466118175016,7.541162857142857,52,0.47095476905840045,-1.453589838338651,834
47-2111.00,Electricians,6.949461077038144,13.716737142857143,52,0.5066409747931204,-1.0310778373183727,706
47-2121.00,Glaziers,4.7183126103216155,9.854911428571429,52,0.47877777943719013,-1.360968173998219,812
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",4.646827718773373,10.17202,52,0.45682447722019554,-1.6208874749644437,865
47-2132.00,"Insulation Workers, Mechanical",4.524378997756171,9.404054285714285,52,0.481109408803516,-1.3333625104393858,804
47-2141.00,"Painters, Construction and Maintenance",4.078551084517576,8.677271428571428,52,0.4700269108890885,-1.4645753495104814,840
47-2142.00,Paperhangers,3.9354844876589374,8.70638857142857,52,0.45202261022140333,-1.6777398747229033,872
47-2151.00,Pipelayers,4.729100373971578,9.808557142857142,52,0.48214026845074126,-1.3211574983527001,802
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",5.6511695138369475,11.584085714285713,52,0.4878390624188682,-1.2536858018441248,785
47-2152.04,Solar Thermal Installers and Technicians,6.063864906507105,11.91514857142857,52,0.5089206290761404,-1.0040875402855858,694
47-2161.00,Plasterers and Stucco Masons,4.7156648017950635,10.456377142857143,52,0.45098457499846223,-1.6900298430774732,876
47-2171.00,Reinforcing Iron and Rebar Workers,4.675361645474943,10.783165714285714,52,0.43357968980120076,-1.8960975020179838,890
47-2181.00,Roofers,5.1121626477187725,11.28316,52,0.4530789821041953,-1.6652328068284385,870
47-2211.00,Sheet Metal Workers,5.485682557965594,11.362411428571429,52,0.48279210733133054,-1.313439957523958,800
47-2221.00,Structural Iron and Steel Workers,6.487542243829469,14.72928857142857,52,0.44045183936539933,-1.814733691999503,887
47-2231.00,Solar Photovoltaic Installers,5.34696578908003,10.77395142857143,52,0.4962864204956797,-1.1536720825123448,750
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",4.504412236350037,10.472642857142857,52,0.4301122742171816,-1.9371504709904588,893
47-3012.00,Helpers--Carpenters,4.662779790575916,9.94690857142857,52,0.468766728586332,-1.4794954603887853,844
47-3013.00,Helpers--Electricians,4.827792191473447,10.308537142857142,52,0.4683295141269058,-1.4846719243003699,845
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",3.7719312041884816,8.580725714285714,52,0.43958184071875656,-1.8250341669732362,888
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",3.9789412864622284,8.632802857142856,52,0.46090955073415324,-1.5725216554786825,858
47-3016.00,Helpers--Roofers,4.729632969334331,10.669554285714286,52,0.4432830878106076,-1.781212715999338,883
47-4011.00,Construction and Building Inspectors,6.145296275243082,10.201365714285714,52,0.6023993695900322,0.10266754600685381,429
47-4011.01,Energy Auditors,6.627277950635752,11.491482857142858,52,0.5767121643936821,-0.20145984004273826,500
47-4021.00,Elevator and Escalator Installers and Repairers,5.642931802543006,11.249162857142856,52,0.5016312657399147,-1.090391013180608,730
47-4031.00,Fence Erectors,4.448464562453253,10.049642857142857,52,0.44264902003870465,-1.7887198532131028,884
47-4041.00,Hazardous Materials Removal Workers,6.362080912490651,12.179625714285715,52,0.5223543860652832,-0.8450366288803252,648
47-4051.00,Highway Maintenance Workers,5.525816798803291,11.600328571428571,52,0.476350024465108,-1.389711930587712,822
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,5.697627090501121,12.442271428571429,52,0.4579249957059729,-1.6078577269704393,863
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,5.565579386686611,11.63954,52,0.47816145540859956,-1.3682652315933146,816
47-4091.00,Segmental Pavers,5.421326985789079,10.73994857142857,52,0.5047814661060303,-1.0530937597209233,718
47-4099.03,Weatherization Installers and Technicians,5.613248347045625,11.216202857142857,52,0.5004588824346128,-1.104271615113134,732
47-5011.00,"Derrick Operators, Oil and Gas",6.634552415856394,14.206134285714285,52,0.46702025212644316,-1.500173121367591,848
47-5012.00,"Rotary Drill Operators, Oil and Gas",6.315343081525803,12.366297142857142,52,0.5106899024477661,-0.9831399719687286,689
47-5013.00,"Service Unit Operators, Oil and Gas",6.39306172026926,12.925354285714285,52,0.4946140414375469,-1.1734724565719674,755
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",6.372537097980553,13.579574285714285,52,0.4692737020986338,-1.4734930740678855,842
47-5023.00,"Earth Drillers, Except Oil and Gas",5.841351009723261,11.670845714285715,52,0.5005079454159134,-1.1036907268405216,731
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",6.883441645474943,13.648794285714285,52,0.5043259867048916,-1.0584864740551172,721
47-5041.00,Continuous Mining Machine Operators,5.913425130890052,12.580545714285714,52,0.4700452003584487,-1.4643588086892345,838
47-5043.00,"Roof Bolters, Mining",5.885370231862378,13.087202857142858,52,0.44970421075502814,-1.7051889009652617,878
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",5.213401690351533,10.916288571428572,52,0.47758005445153556,-1.3751488124253675,818
47-5051.00,"Rock Splitters, Quarry",4.645458369483919,10.372274285714285,52,0.44787268843074274,-1.7268734747722845,880
47-5071.00,"Roustabouts, Oil and Gas",4.968022004487659,10.773217142857142,52,0.4611456298160254,-1.5697265629989068,857
47-5081.00,Helpers--Extraction Workers,5.747576724008975,12.731054285714286,52,0.45146117477940695,-1.6843870709478248,875
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",7.255112954375467,12.718897142857143,52,0.5704199721789476,-0.27595716103041507,518
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",5.364569184741959,9.804037142857142,52,0.5471796063778058,-0.551114837699027,572
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",5.7592139267015705,11.271954285714285,52,0.5109330450355547,-0.9802612500876896,687
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",6.611571862378459,13.073837142857142,52,0.5057101285670117,-1.0420987260213912,713
49-2091.00,Avionics Technicians,6.169266252804786,10.94832,52,0.563489763982491,-0.3580083646338065,534
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",6.194750067314884,12.3362,52,0.5021603141417036,-1.0841272680086484,729
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",5.069589409124906,9.976628571428572,52,0.5081465519968719,-1.0132523379706335,696
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",6.479170770381451,12.085962857142857,52,0.536090574409819,-0.6824050376435271,607
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",5.852512804786836,11.073288571428572,52,0.528525267542251,-0.7719755839411602,629
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",5.926064278234854,11.58304,52,0.5116156275239362,-0.972179715862075,682
49-2097.00,Audiovisual Equipment Installers and Repairers,5.486300927449514,10.437857142857142,52,0.5256156366543023,-0.8064245802238205,639
49-2098.00,Security and Fire Alarm Systems Installers,5.435825878833208,10.306357142857143,52,0.5274245597631484,-0.7850075731009036,633
49-3011.00,Aircraft Mechanics and Service Technicians,7.7779924906507105,15.11968,52,0.5144283801410288,-0.9388777238975282,670
49-3021.00,Automotive Body and Related Repairers,5.369374584891548,11.107339999999999,52,0.48340778124119266,-1.3061505971037008,798
49-3022.00,Automotive Glass Installers and Repairers,4.199915602094241,8.743537142857143,52,0.4803451433296967,-1.3424111422007594,806
49-3023.00,Automotive Service Technicians and Mechanics,6.369041884816753,12.609748571428572,52,0.5050887294650632,-1.0494558706825008,717
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,6.1398639192221385,12.512322857142857,52,0.4907053621715891,-1.2197498308123884,773
49-3041.00,Farm Equipment Mechanics and Service Technicians,6.725167733732236,13.734305714285714,52,0.4896620093971743,-1.232102757087741,779
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",6.792662513089005,14.20154,52,0.47830464253095123,-1.36656994692128,815
49-3043.00,Rail Car Repairers,5.794250007479431,12.62532,52,0.45893886313213694,-1.595853896745892,859
49-3051.00,Motorboat Mechanics and Service Technicians,5.611009229618548,11.093945714285713,52,0.5057721908980708,-1.0413639300646933,712
49-3052.00,Motorcycle Mechanics,5.9484511144353025,11.49946857142857,52,0.5172805227899615,-0.9051093679463822,665
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,5.295979476439791,10.513142857142856,52,0.5037484554717705,-1.0653242387301187,723
